CFSE-A,sulfo-Cyanine5-A,replicate,sampleNum,cond,CFSE_cat,EU_cat
1289,957,0,3,NILDD,non-CFSE-low,EU-low
1108,302,1,3,NILDD,non-CFSE-low,EU-low
308,1131,1,3,NILDD,CFSE-low,EU-low
1489,2856,1,3,NILDD,non-CFSE-low,EU-high
2099,1263,0,1,NILDD,non-CFSE-low,EU-low
778,323,1,2,NILDD,CFSE-low,EU-low
2512,393,1,1,NILDD,non-CFSE-low,EU-low
1166,1511,0,3,NILDD,non-CFSE-low,EU-high
690,533,1,1,NILDD,CFSE-low,EU-low
2051,1619,1,2,NILDD,non-CFSE-low,EU-high
626,864,1,3,NILDD,CFSE-low,EU-low
2183,655,1,3,NILDD,non-CFSE-low,EU-low
340,679,1,2,NILDD,CFSE-low,EU-low
1136,1579,0,3,NILDD,non-CFSE-low,EU-high
221,634,1,2,NILDD,CFSE-low,EU-low
6178,4105,0,2,NILDD,non-CFSE-low,EU-high
765,1151,0,2,NILDD,CFSE-low,EU-low
559,1035,1,3,NILDD,CFSE-low,EU-low
1697,2049,1,1,NILDD,non-CFSE-low,EU-high
921,2331,1,2,NILDD,CFSE-low,EU-high
881,1068,0,1,NILDD,CFSE-low,EU-low
1394,703,1,1,NILDD,non-CFSE-low,EU-low
284,819,1,1,NILDD,CFSE-low,EU-low
767,650,1,3,NILDD,CFSE-low,EU-low
1022,1415,0,3,NILDD,CFSE-low,EU-high
878,1181,1,1,NILDD,CFSE-low,EU-low
402,635,0,3,NILDD,CFSE-low,EU-low
1713,1537,1,3,NILDD,non-CFSE-low,EU-high
308,738,0,3,NILDD,CFSE-low,EU-low
3911,1318,0,2,NILDD,non-CFSE-low,EU-high
453,999,0,1,NILDD,CFSE-low,EU-low
2116,1885,0,3,NILDD,non-CFSE-low,EU-high
894,65,1,1,NILDD,CFSE-low,EU-low
1839,265,1,2,NILDD,non-CFSE-low,EU-low
1385,1302,1,3,NILDD,non-CFSE-low,EU-high
609,1050,1,2,NILDD,CFSE-low,EU-low
178,655,0,1,NILDD,CFSE-low,EU-low
1195,1402,0,3,NILDD,non-CFSE-low,EU-high
4963,2173,1,2,NILDD,non-CFSE-low,EU-high
672,2248,0,3,NILDD,CFSE-low,EU-high
7306,696,0,3,NILDD,non-CFSE-low,EU-low
1352,1755,1,2,NILDD,non-CFSE-low,EU-high
872,1148,0,2,NILDD,CFSE-low,EU-low
5230,3492,1,2,NILDD,non-CFSE-low,EU-high
3331,2233,1,3,NILDD,non-CFSE-low,EU-high
2805,1384,0,1,NILDD,non-CFSE-low,EU-high
120,184,1,3,NILDD,CFSE-low,EU-low
197,529,0,1,NILDD,CFSE-low,EU-low
469,213,1,2,NILDD,CFSE-low,EU-low
467,1034,0,2,NILDD,CFSE-low,EU-low
1594,1018,0,1,NILDD,non-CFSE-low,EU-low
969,846,1,2,NILDD,CFSE-low,EU-low
990,1319,1,2,NILDD,CFSE-low,EU-high
1301,1587,0,3,NILDD,non-CFSE-low,EU-high
429,501,1,2,NILDD,CFSE-low,EU-low
6520,334,0,2,NILDD,non-CFSE-low,EU-low
412,1025,1,2,NILDD,CFSE-low,EU-low
2173,2014,1,2,NILDD,non-CFSE-low,EU-high
5943,3315,1,1,NILDD,non-CFSE-low,EU-high
7315,1636,0,1,NILDD,non-CFSE-low,EU-high
16632,901,1,3,NILDD,non-CFSE-low,EU-low
277,683,1,2,NILDD,CFSE-low,EU-low
1372,539,1,1,NILDD,non-CFSE-low,EU-low
6578,2194,1,2,NILDD,non-CFSE-low,EU-high
310,1143,0,2,NILDD,CFSE-low,EU-low
1059,921,0,3,NILDD,CFSE-low,EU-low
15004,2650,1,1,NILDD,non-CFSE-low,EU-high
1858,2345,1,2,NILDD,non-CFSE-low,EU-high
2808,1999,1,2,NILDD,non-CFSE-low,EU-high
385,952,0,2,NILDD,CFSE-low,EU-low
282,597,0,2,NILDD,CFSE-low,EU-low
574,747,1,1,NILDD,CFSE-low,EU-low
1914,3620,0,1,NILDD,non-CFSE-low,EU-high
1020,673,1,3,NILDD,CFSE-low,EU-low
829,560,1,2,NILDD,CFSE-low,EU-low
250,764,0,1,NILDD,CFSE-low,EU-low
220,240,1,1,NILDD,CFSE-low,EU-low
1076,800,1,2,NILDD,CFSE-low,EU-low
1273,2984,0,1,NILDD,non-CFSE-low,EU-high
2543,1565,0,2,NILDD,non-CFSE-low,EU-high
2000,2932,1,2,NILDD,non-CFSE-low,EU-high
1918,1560,0,1,NILDD,non-CFSE-low,EU-high
4578,2410,1,1,NILDD,non-CFSE-low,EU-high
656,870,1,1,NILDD,CFSE-low,EU-low
2606,1751,0,1,NILDD,non-CFSE-low,EU-high
2229,2683,1,3,NILDD,non-CFSE-low,EU-high
223,3432,1,2,NILDD,CFSE-low,EU-high
445,1189,0,2,NILDD,CFSE-low,EU-low
2302,1167,0,1,NILDD,non-CFSE-low,EU-low
11742,2669,0,3,NILDD,non-CFSE-low,EU-high
719,1522,0,1,NILDD,CFSE-low,EU-high
992,1555,0,3,NILDD,CFSE-low,EU-high
373,1147,0,3,NILDD,CFSE-low,EU-low
1043,1194,1,2,NILDD,CFSE-low,EU-low
1049,1597,0,3,NILDD,CFSE-low,EU-high
5544,4547,1,3,NILDD,non-CFSE-low,EU-high
3137,1058,0,3,NILDD,non-CFSE-low,EU-low
2765,2827,0,3,NILDD,non-CFSE-low,EU-high
4235,5710,1,2,NILDD,non-CFSE-low,EU-high
4149,1578,1,3,NILDD,non-CFSE-low,EU-high
258,760,0,2,NILDD,CFSE-low,EU-low
966,593,1,1,NILDD,CFSE-low,EU-low
213,336,1,1,NILDD,CFSE-low,EU-low
3932,5958,0,1,NILDD,non-CFSE-low,EU-high
679,1839,1,3,NILDD,CFSE-low,EU-high
7069,1023,0,3,NILDD,non-CFSE-low,EU-low
723,906,1,3,NILDD,CFSE-low,EU-low
216,495,0,3,NILDD,CFSE-low,EU-low
901,2328,0,2,NILDD,CFSE-low,EU-high
166,563,1,1,NILDD,CFSE-low,EU-low
1664,1929,0,3,NILDD,non-CFSE-low,EU-high
1051,1099,1,1,NILDD,CFSE-low,EU-low
2229,5190,1,3,NILDD,non-CFSE-low,EU-high
269,471,1,2,NILDD,CFSE-low,EU-low
1429,957,1,3,NILDD,non-CFSE-low,EU-low
4078,1846,1,1,NILDD,non-CFSE-low,EU-high
172,749,0,1,NILDD,CFSE-low,EU-low
806,840,0,2,NILDD,CFSE-low,EU-low
505,576,1,2,NILDD,CFSE-low,EU-low
683,1408,1,2,NILDD,CFSE-low,EU-high
241,638,1,1,NILDD,CFSE-low,EU-low
1704,2655,0,2,NILDD,non-CFSE-low,EU-high
231,1089,0,3,NILDD,CFSE-low,EU-low
1558,1437,0,3,NILDD,non-CFSE-low,EU-high
933,1197,0,3,NILDD,CFSE-low,EU-low
2821,1531,1,3,NILDD,non-CFSE-low,EU-high
990,1976,0,1,NILDD,CFSE-low,EU-high
1943,1139,0,2,NILDD,non-CFSE-low,EU-low
454,880,1,1,NILDD,CFSE-low,EU-low
2609,3218,1,3,NILDD,non-CFSE-low,EU-high
1270,1403,1,1,NILDD,non-CFSE-low,EU-high
696,713,1,3,NILDD,CFSE-low,EU-low
64,768,0,1,NILDD,CFSE-low,EU-low
652,1534,0,1,NILDD,CFSE-low,EU-high
3081,1541,0,2,NILDD,non-CFSE-low,EU-high
3430,3134,1,2,NILDD,non-CFSE-low,EU-high
7696,3114,0,2,NILDD,non-CFSE-low,EU-high
630,601,1,3,NILDD,CFSE-low,EU-low
659,51,1,1,NILDD,CFSE-low,EU-low
432,1163,0,3,NILDD,CFSE-low,EU-low
1201,1826,0,1,NILDD,non-CFSE-low,EU-high
2907,2130,1,2,NILDD,non-CFSE-low,EU-high
1648,1842,1,3,NILDD,non-CFSE-low,EU-high
499,1887,0,2,NILDD,CFSE-low,EU-high
190,831,0,2,NILDD,CFSE-low,EU-low
942,655,1,2,NILDD,CFSE-low,EU-low
587,1434,1,1,NILDD,CFSE-low,EU-high
197,973,0,3,NILDD,CFSE-low,EU-low
651,751,1,2,NILDD,CFSE-low,EU-low
1048,1613,0,2,NILDD,CFSE-low,EU-high
1704,2228,0,3,NILDD,non-CFSE-low,EU-high
8315,2089,0,1,NILDD,non-CFSE-low,EU-high
3233,1229,0,3,NILDD,non-CFSE-low,EU-low
2104,2579,0,1,NILDD,non-CFSE-low,EU-high
9515,1263,1,3,NILDD,non-CFSE-low,EU-low
323,879,1,1,NILDD,CFSE-low,EU-low
490,1193,1,2,NILDD,CFSE-low,EU-low
696,1013,1,3,NILDD,CFSE-low,EU-low
4576,1505,0,1,NILDD,non-CFSE-low,EU-high
311,1126,0,3,NILDD,CFSE-low,EU-low
525,658,1,1,NILDD,CFSE-low,EU-low
888,1257,1,1,NILDD,CFSE-low,EU-low
3397,1790,1,3,NILDD,non-CFSE-low,EU-high
352,692,0,1,NILDD,CFSE-low,EU-low
650,1446,0,2,NILDD,CFSE-low,EU-high
549,755,0,1,NILDD,CFSE-low,EU-low
389,783,1,3,NILDD,CFSE-low,EU-low
2674,2024,1,2,NILDD,non-CFSE-low,EU-high
468,692,1,3,NILDD,CFSE-low,EU-low
636,1466,0,3,NILDD,CFSE-low,EU-high
1714,1822,0,2,NILDD,non-CFSE-low,EU-high
468,991,0,3,NILDD,CFSE-low,EU-low
5909,2744,0,1,NILDD,non-CFSE-low,EU-high
283,258,1,2,NILDD,CFSE-low,EU-low
330,906,1,3,NILDD,CFSE-low,EU-low
1431,1587,1,3,NILDD,non-CFSE-low,EU-high
10586,1611,1,3,NILDD,non-CFSE-low,EU-high
1123,1073,1,2,NILDD,non-CFSE-low,EU-low
675,1040,1,1,NILDD,CFSE-low,EU-low
1681,2088,1,2,NILDD,non-CFSE-low,EU-high
891,649,0,1,NILDD,CFSE-low,EU-low
932,1600,0,1,NILDD,CFSE-low,EU-high
1160,1366,0,2,NILDD,non-CFSE-low,EU-high
2260,3682,0,1,NILDD,non-CFSE-low,EU-high
205,570,1,3,NILDD,CFSE-low,EU-low
775,1555,0,1,NILDD,CFSE-low,EU-high
378,881,0,3,NILDD,CFSE-low,EU-low
1622,2119,0,1,NILDD,non-CFSE-low,EU-high
885,329,0,2,NILDD,CFSE-low,EU-low
4424,815,0,2,NILDD,non-CFSE-low,EU-low
868,626,1,2,NILDD,CFSE-low,EU-low
14835,298,1,2,NILDD,non-CFSE-low,EU-low
2646,1647,1,3,NILDD,non-CFSE-low,EU-high
1500,1534,1,2,NILDD,non-CFSE-low,EU-high
1181,1851,1,3,NILDD,non-CFSE-low,EU-high
377,1145,0,1,NILDD,CFSE-low,EU-low
173,837,1,1,NILDD,CFSE-low,EU-low
137,81,1,2,NILDD,CFSE-low,EU-low
2030,1215,0,1,NILDD,non-CFSE-low,EU-low
897,521,1,3,NILDD,CFSE-low,EU-low
1223,573,1,1,NILDD,non-CFSE-low,EU-low
308,804,1,3,NILDD,CFSE-low,EU-low
3289,2966,0,1,NILDD,non-CFSE-low,EU-high
7113,1857,0,3,NILDD,non-CFSE-low,EU-high
263,265,1,2,NILDD,CFSE-low,EU-low
1384,818,1,1,NILDD,non-CFSE-low,EU-low
1322,1128,0,2,NILDD,non-CFSE-low,EU-low
547,2253,0,3,NILDD,CFSE-low,EU-high
4696,3131,1,3,NILDD,non-CFSE-low,EU-high
267,783,0,3,NILDD,CFSE-low,EU-low
284,1293,1,3,NILDD,CFSE-low,EU-high
1002,779,1,2,NILDD,CFSE-low,EU-low
382,821,0,2,NILDD,CFSE-low,EU-low
2563,1663,0,3,NILDD,non-CFSE-low,EU-high
225,800,0,2,NILDD,CFSE-low,EU-low
2206,2837,0,2,NILDD,non-CFSE-low,EU-high
644,939,1,3,NILDD,CFSE-low,EU-low
481,715,0,3,NILDD,CFSE-low,EU-low
985,1426,0,1,NILDD,CFSE-low,EU-high
3704,1137,0,1,NILDD,non-CFSE-low,EU-low
1665,2165,1,3,NILDD,non-CFSE-low,EU-high
2208,1148,1,1,NILDD,non-CFSE-low,EU-low
1457,847,0,2,NILDD,non-CFSE-low,EU-low
1695,1105,1,1,NILDD,non-CFSE-low,EU-low
469,681,0,1,NILDD,CFSE-low,EU-low
2533,812,1,1,NILDD,non-CFSE-low,EU-low
192,1694,0,1,NILDD,CFSE-low,EU-high
313,564,1,1,NILDD,CFSE-low,EU-low
339,790,0,1,NILDD,CFSE-low,EU-low
1671,938,0,1,NILDD,non-CFSE-low,EU-low
2496,2271,1,1,NILDD,non-CFSE-low,EU-high
259,628,1,3,NILDD,CFSE-low,EU-low
8042,2197,1,2,NILDD,non-CFSE-low,EU-high
227,534,0,2,NILDD,CFSE-low,EU-low
