CFSE-A,sulfo-Cyanine5-A,replicate,sampleNum,cond
230,2662,0,0,EU_Cy5
142,3229,0,0,EU_Cy5
241,5245,0,0,EU_Cy5
465,6218,0,0,EU_Cy5
185,4746,0,0,EU_Cy5
145,5133,0,0,EU_Cy5
195,2902,1,0,EU_Cy5
341,6903,0,0,EU_Cy5
492,5859,1,0,EU_Cy5
110,3374,1,0,EU_Cy5
863,8649,1,0,EU_Cy5
155,3245,1,0,EU_Cy5
6,3358,0,0,EU_Cy5
499,7304,0,0,EU_Cy5
161,463,0,0,EU_Cy5
270,3630,0,0,EU_Cy5
117,149,1,0,EU_Cy5
330,5131,0,0,EU_Cy5
348,4903,1,0,EU_Cy5
254,3018,1,0,EU_Cy5
321,10841,0,0,EU_Cy5
260,3866,1,0,EU_Cy5
163,5443,0,0,EU_Cy5
438,7374,0,0,EU_Cy5
79,2384,0,0,EU_Cy5
421,5204,1,0,EU_Cy5
118,3394,0,0,EU_Cy5
238,4354,0,0,EU_Cy5
322,5375,1,0,EU_Cy5
384,4138,0,0,EU_Cy5
193,2809,0,0,EU_Cy5
350,4478,1,0,EU_Cy5
309,8360,1,0,EU_Cy5
104,358,1,0,EU_Cy5
385,10410,1,0,EU_Cy5
933,6534,1,0,EU_Cy5
302,5327,0,0,EU_Cy5
290,4245,0,0,EU_Cy5
500,6278,0,0,EU_Cy5
130,758,0,0,EU_Cy5
490,6962,1,0,EU_Cy5
188,3339,0,0,EU_Cy5
230,5850,0,0,EU_Cy5
169,3079,0,0,EU_Cy5
90,3638,0,0,EU_Cy5
172,3275,0,0,EU_Cy5
272,5555,1,0,EU_Cy5
166,2207,0,0,EU_Cy5
281,3912,1,0,EU_Cy5
345,4812,0,0,EU_Cy5
241,3073,1,0,EU_Cy5
553,13747,1,0,EU_Cy5
172,3824,0,0,EU_Cy5
179,5558,0,0,EU_Cy5
573,13884,0,0,EU_Cy5
660,5887,0,0,EU_Cy5
206,3268,1,0,EU_Cy5
120,5091,0,0,EU_Cy5
175,2879,0,0,EU_Cy5
918,6516,0,0,EU_Cy5
151,4104,0,0,EU_Cy5
181,2960,1,0,EU_Cy5
162,3782,0,0,EU_Cy5
240,2416,0,0,EU_Cy5
311,5975,0,0,EU_Cy5
50,4986,0,0,EU_Cy5
75,3584,0,0,EU_Cy5
144,6402,0,0,EU_Cy5
377,5776,0,0,EU_Cy5
503,7119,1,0,EU_Cy5
136,4158,0,0,EU_Cy5
231,5081,0,0,EU_Cy5
113,3813,0,0,EU_Cy5
164,3304,1,0,EU_Cy5
224,6016,0,0,EU_Cy5
482,4869,0,0,EU_Cy5
490,8507,0,0,EU_Cy5
687,5852,1,0,EU_Cy5
178,602,0,0,EU_Cy5
556,6668,1,0,EU_Cy5
315,3468,1,0,EU_Cy5
951,19274,0,0,EU_Cy5
500,6177,1,0,EU_Cy5
284,6217,0,0,EU_Cy5
153,2577,0,0,EU_Cy5
209,4183,0,0,EU_Cy5
387,6179,0,0,EU_Cy5
607,4790,0,0,EU_Cy5
281,6455,0,0,EU_Cy5
321,5294,1,0,EU_Cy5
366,8360,0,0,EU_Cy5
30,49,1,0,EU_Cy5
284,3859,0,0,EU_Cy5
73,6274,0,0,EU_Cy5
413,6424,1,0,EU_Cy5
232,5120,0,0,EU_Cy5
179,11652,0,0,EU_Cy5
396,4908,0,0,EU_Cy5
100,371,0,0,EU_Cy5
145,4355,0,0,EU_Cy5
174,4061,0,0,EU_Cy5
271,5549,0,0,EU_Cy5
298,3379,1,0,EU_Cy5
231,4546,0,0,EU_Cy5
326,6689,0,0,EU_Cy5
126,4656,0,0,EU_Cy5
213,5586,0,0,EU_Cy5
171,3785,0,0,EU_Cy5
1046,3826,1,0,EU_Cy5
144,277,1,0,EU_Cy5
304,5523,0,0,EU_Cy5
139,2624,0,0,EU_Cy5
309,7652,1,0,EU_Cy5
188,4426,0,0,EU_Cy5
291,9486,0,0,EU_Cy5
547,5718,1,0,EU_Cy5
40,3563,0,0,EU_Cy5
269,4866,1,0,EU_Cy5
351,5775,0,0,EU_Cy5
665,10556,0,0,EU_Cy5
117,3923,1,0,EU_Cy5
395,5662,0,0,EU_Cy5
362,1966,1,0,EU_Cy5
540,5952,0,0,EU_Cy5
210,4465,0,0,EU_Cy5
245,4457,0,0,EU_Cy5
1359,9316,1,0,EU_Cy5
314,4900,1,0,EU_Cy5
323,6313,1,0,EU_Cy5
566,10937,0,0,EU_Cy5
49,436,0,0,EU_Cy5
140,4031,0,0,EU_Cy5
119,832,0,0,EU_Cy5
220,4992,0,0,EU_Cy5
136,3106,0,0,EU_Cy5
426,7736,0,0,EU_Cy5
215,2712,0,0,EU_Cy5
322,8031,0,0,EU_Cy5
548,6142,1,0,EU_Cy5
412,11273,1,0,EU_Cy5
356,5381,1,0,EU_Cy5
264,4020,0,0,EU_Cy5
112,1014,0,0,EU_Cy5
246,5889,0,0,EU_Cy5
632,9539,1,0,EU_Cy5
267,4185,0,0,EU_Cy5
341,8114,0,0,EU_Cy5
273,4577,1,0,EU_Cy5
192,1797,0,0,EU_Cy5
232,5069,0,0,EU_Cy5
358,5180,1,0,EU_Cy5
1071,1562,0,0,EU_Cy5
387,10710,0,0,EU_Cy5
156,3372,0,0,EU_Cy5
238,3047,1,0,EU_Cy5
393,5488,0,0,EU_Cy5
87,2898,0,0,EU_Cy5
100,3164,0,0,EU_Cy5
136,3170,0,0,EU_Cy5
176,2681,0,0,EU_Cy5
482,7324,0,0,EU_Cy5
327,4171,0,0,EU_Cy5
468,4995,0,0,EU_Cy5
44,2808,1,0,EU_Cy5
239,4757,0,0,EU_Cy5
157,3258,0,0,EU_Cy5
439,5404,0,0,EU_Cy5
544,8372,0,0,EU_Cy5
318,2996,1,0,EU_Cy5
260,8592,0,0,EU_Cy5
241,6872,0,0,EU_Cy5
250,3362,0,0,EU_Cy5
525,12964,1,0,EU_Cy5
187,2991,0,0,EU_Cy5
223,4222,1,0,EU_Cy5
6,420,0,0,EU_Cy5
278,4634,0,0,EU_Cy5
6,264,0,0,EU_Cy5
391,5313,1,0,EU_Cy5
198,5184,0,0,EU_Cy5
88,3709,0,0,EU_Cy5
322,5575,0,0,EU_Cy5
46,2278,0,0,EU_Cy5
273,3918,0,0,EU_Cy5
452,3766,0,0,EU_Cy5
55,4280,1,0,EU_Cy5
331,615,1,0,EU_Cy5
185,3742,0,0,EU_Cy5
300,5055,0,0,EU_Cy5
209,4583,1,0,EU_Cy5
164,4036,0,0,EU_Cy5
799,3750,0,0,EU_Cy5
269,5871,1,0,EU_Cy5
255,6487,1,0,EU_Cy5
188,4018,0,0,EU_Cy5
138,4255,0,0,EU_Cy5
559,4304,1,0,EU_Cy5
61,3244,0,0,EU_Cy5
197,3067,0,0,EU_Cy5
470,9623,1,0,EU_Cy5
175,6961,0,0,EU_Cy5
273,5352,0,0,EU_Cy5
418,832,1,0,EU_Cy5
21,98,1,0,EU_Cy5
193,3731,0,0,EU_Cy5
98,3186,0,0,EU_Cy5
181,3777,1,0,EU_Cy5
308,8404,1,0,EU_Cy5
417,5383,1,0,EU_Cy5
71,3677,0,0,EU_Cy5
806,10375,0,0,EU_Cy5
383,6375,1,0,EU_Cy5
172,3433,0,0,EU_Cy5
319,10956,0,0,EU_Cy5
154,5284,0,0,EU_Cy5
1135,7717,1,0,EU_Cy5
365,7308,0,0,EU_Cy5
431,5699,1,0,EU_Cy5
233,4626,0,0,EU_Cy5
467,5391,0,0,EU_Cy5
109,2696,0,0,EU_Cy5
185,3438,0,0,EU_Cy5
336,4650,0,0,EU_Cy5
24,102,0,0,EU_Cy5
271,4913,0,0,EU_Cy5
99,3847,0,0,EU_Cy5
213,3368,1,0,EU_Cy5
188,3959,0,0,EU_Cy5
122,4350,0,0,EU_Cy5
61,2692,0,0,EU_Cy5
97,2962,1,0,EU_Cy5
632,5705,1,0,EU_Cy5
224,4234,1,0,EU_Cy5
1738,17860,1,0,EU_Cy5
549,11796,0,0,EU_Cy5
196,4670,0,0,EU_Cy5
488,9194,0,0,EU_Cy5
188,9053,0,0,EU_Cy5
150,3152,0,0,EU_Cy5
133,4485,0,0,EU_Cy5
213,3807,0,0,EU_Cy5
302,7376,0,0,EU_Cy5
212,5110,0,0,EU_Cy5
184,4740,0,0,EU_Cy5
344,7402,0,0,EU_Cy5
104,145,0,0,EU_Cy5
965,9200,0,0,EU_Cy5
679,11522,1,0,EU_Cy5
352,9713,0,0,EU_Cy5
237,3865,1,0,EU_Cy5
807,15831,1,0,EU_Cy5
278,4138,0,0,EU_Cy5
195,3762,1,0,EU_Cy5
67,5506,0,0,EU_Cy5
64,3861,0,0,EU_Cy5
409,3570,0,0,EU_Cy5
148,2781,1,0,EU_Cy5
277,4678,0,0,EU_Cy5
271,3714,1,0,EU_Cy5
689,7591,1,0,EU_Cy5
356,5614,0,0,EU_Cy5
547,9741,0,0,EU_Cy5
67,3671,0,0,EU_Cy5
678,8618,1,0,EU_Cy5
238,3564,1,0,EU_Cy5
409,5425,0,0,EU_Cy5
166,4527,0,0,EU_Cy5
284,6555,0,0,EU_Cy5
276,2168,1,0,EU_Cy5
295,8632,0,0,EU_Cy5
204,9576,0,0,EU_Cy5
286,3189,1,0,EU_Cy5
278,4079,0,0,EU_Cy5
772,7961,1,0,EU_Cy5
207,3259,0,0,EU_Cy5
127,2494,0,0,EU_Cy5
97,4264,0,0,EU_Cy5
246,4638,0,0,EU_Cy5
83,2554,1,0,EU_Cy5
232,3511,1,0,EU_Cy5
418,8070,0,0,EU_Cy5
190,3553,0,0,EU_Cy5
137,3894,0,0,EU_Cy5
557,3946,1,0,EU_Cy5
104,3004,0,0,EU_Cy5
226,5284,0,0,EU_Cy5
364,6358,0,0,EU_Cy5
292,4765,0,0,EU_Cy5
325,5028,1,0,EU_Cy5
870,2311,0,0,EU_Cy5
109,3606,0,0,EU_Cy5
161,4595,0,0,EU_Cy5
235,5974,0,0,EU_Cy5
196,3735,1,0,EU_Cy5
195,2374,0,0,EU_Cy5
145,3170,0,0,EU_Cy5
297,6155,0,0,EU_Cy5
104,7524,0,0,EU_Cy5
205,4472,0,0,EU_Cy5
459,16215,1,0,EU_Cy5
136,210,0,0,EU_Cy5
166,4154,1,0,EU_Cy5
717,8814,1,0,EU_Cy5
387,5997,0,0,EU_Cy5
251,3052,1,0,EU_Cy5
278,10278,0,0,EU_Cy5
217,5339,1,0,EU_Cy5
291,4559,0,0,EU_Cy5
35,235,0,0,EU_Cy5
56,3299,0,0,EU_Cy5
101,3394,0,0,EU_Cy5
358,4950,0,0,EU_Cy5
194,236,0,0,EU_Cy5
175,4770,0,0,EU_Cy5
207,2618,0,0,EU_Cy5
190,3852,1,0,EU_Cy5
413,9568,0,0,EU_Cy5
19,3134,0,0,EU_Cy5
367,5348,0,0,EU_Cy5
114,2554,0,0,EU_Cy5
501,8564,1,0,EU_Cy5
571,9859,0,0,EU_Cy5
244,5156,0,0,EU_Cy5
300,4086,0,0,EU_Cy5
244,3974,1,0,EU_Cy5
267,4340,0,0,EU_Cy5
322,3343,0,0,EU_Cy5
219,2729,0,0,EU_Cy5
306,5000,0,0,EU_Cy5
200,3836,0,0,EU_Cy5
440,6852,0,0,EU_Cy5
197,3674,0,0,EU_Cy5
274,6532,0,0,EU_Cy5
415,8942,1,0,EU_Cy5
113,6286,0,0,EU_Cy5
232,4660,0,0,EU_Cy5
8,2327,0,0,EU_Cy5
134,2981,1,0,EU_Cy5
187,4138,0,0,EU_Cy5
241,4040,1,0,EU_Cy5
239,4999,1,0,EU_Cy5
113,2490,0,0,EU_Cy5
264,2236,0,0,EU_Cy5
395,3161,0,0,EU_Cy5
760,14115,1,0,EU_Cy5
337,475,0,0,EU_Cy5
490,11360,1,0,EU_Cy5
137,1777,0,0,EU_Cy5
477,7331,1,0,EU_Cy5
276,4090,0,0,EU_Cy5
60,3992,0,0,EU_Cy5
288,5716,0,0,EU_Cy5
192,7503,0,0,EU_Cy5
398,8161,0,0,EU_Cy5
1011,9916,1,0,EU_Cy5
157,2520,0,0,EU_Cy5
440,5786,1,0,EU_Cy5
205,3839,1,0,EU_Cy5
305,7552,0,0,EU_Cy5
260,1840,1,0,EU_Cy5
503,6647,1,0,EU_Cy5
245,4559,1,0,EU_Cy5
169,4376,1,0,EU_Cy5
78,3314,0,0,EU_Cy5
251,5293,0,0,EU_Cy5
492,7930,0,0,EU_Cy5
347,5783,1,0,EU_Cy5
214,3435,0,0,EU_Cy5
367,5515,0,0,EU_Cy5
515,6996,1,0,EU_Cy5
39,113,0,0,EU_Cy5
816,12593,0,0,EU_Cy5
173,3242,0,0,EU_Cy5
219,5762,0,0,EU_Cy5
293,5453,0,0,EU_Cy5
327,5768,1,0,EU_Cy5
233,2723,1,0,EU_Cy5
573,7792,1,0,EU_Cy5
266,5203,0,0,EU_Cy5
288,7363,0,0,EU_Cy5
287,6373,0,0,EU_Cy5
191,3558,1,0,EU_Cy5
378,5308,1,0,EU_Cy5
312,4168,0,0,EU_Cy5
465,9817,1,0,EU_Cy5
223,3003,1,0,EU_Cy5
157,3613,0,0,EU_Cy5
358,6881,0,0,EU_Cy5
804,4623,1,0,EU_Cy5
460,8427,1,0,EU_Cy5
509,3474,1,0,EU_Cy5
71,199,0,0,EU_Cy5
859,14835,0,0,EU_Cy5
165,5028,0,0,EU_Cy5
242,3716,1,0,EU_Cy5
190,3826,1,0,EU_Cy5
139,2746,0,0,EU_Cy5
253,4786,1,0,EU_Cy5
209,4525,1,0,EU_Cy5
66,119,0,0,EU_Cy5
561,5545,0,0,EU_Cy5
283,4463,0,0,EU_Cy5
437,6101,0,0,EU_Cy5
335,4531,0,0,EU_Cy5
134,4122,0,0,EU_Cy5
54,2683,0,0,EU_Cy5
401,11024,0,0,EU_Cy5
172,3911,1,0,EU_Cy5
123,2880,0,0,EU_Cy5
43,3380,0,0,EU_Cy5
305,4341,0,0,EU_Cy5
121,428,1,0,EU_Cy5
457,10053,0,0,EU_Cy5
205,3247,0,0,EU_Cy5
254,5274,0,0,EU_Cy5
1021,11839,0,0,EU_Cy5
460,6391,0,0,EU_Cy5
184,778,1,0,EU_Cy5
172,3646,0,0,EU_Cy5
358,3733,0,0,EU_Cy5
251,4698,1,0,EU_Cy5
853,7381,1,0,EU_Cy5
101,4887,0,0,EU_Cy5
254,5222,0,0,EU_Cy5
314,6638,1,0,EU_Cy5
249,6975,0,0,EU_Cy5
283,5450,0,0,EU_Cy5
413,3896,1,0,EU_Cy5
63,4099,0,0,EU_Cy5
383,2666,1,0,EU_Cy5
197,3861,0,0,EU_Cy5
339,5962,1,0,EU_Cy5
472,10695,1,0,EU_Cy5
263,3428,1,0,EU_Cy5
346,6779,0,0,EU_Cy5
281,5534,0,0,EU_Cy5
194,3600,1,0,EU_Cy5
194,2881,1,0,EU_Cy5
497,5571,0,0,EU_Cy5
427,3627,0,0,EU_Cy5
218,4886,0,0,EU_Cy5
573,10777,0,0,EU_Cy5
498,4861,1,0,EU_Cy5
883,4616,1,0,EU_Cy5
470,5219,1,0,EU_Cy5
381,6202,0,0,EU_Cy5
88,4125,0,0,EU_Cy5
205,4643,0,0,EU_Cy5
440,5803,0,0,EU_Cy5
227,4056,0,0,EU_Cy5
156,3624,0,0,EU_Cy5
74,5473,0,0,EU_Cy5
64,2411,0,0,EU_Cy5
325,4872,0,0,EU_Cy5
312,7634,0,0,EU_Cy5
238,2930,1,0,EU_Cy5
244,8926,0,0,EU_Cy5
856,16570,0,0,EU_Cy5
278,5275,0,0,EU_Cy5
262,2927,1,0,EU_Cy5
164,3515,0,0,EU_Cy5
595,6006,1,0,EU_Cy5
337,4205,1,0,EU_Cy5
240,6998,0,0,EU_Cy5
129,2721,0,0,EU_Cy5
142,3259,0,0,EU_Cy5
123,3389,0,0,EU_Cy5
239,3347,0,0,EU_Cy5
87,3562,0,0,EU_Cy5
64,71,0,0,EU_Cy5
222,4541,1,0,EU_Cy5
421,7900,0,0,EU_Cy5
342,6659,0,0,EU_Cy5
160,2087,1,0,EU_Cy5
268,4978,0,0,EU_Cy5
384,7401,0,0,EU_Cy5
139,2592,0,0,EU_Cy5
230,4287,0,0,EU_Cy5
353,10076,0,0,EU_Cy5
314,5629,0,0,EU_Cy5
644,1873,0,0,EU_Cy5
94,2541,1,0,EU_Cy5
186,847,0,0,EU_Cy5
434,4366,1,0,EU_Cy5
531,10498,0,0,EU_Cy5
217,3754,0,0,EU_Cy5
138,4012,0,0,EU_Cy5
290,4577,0,0,EU_Cy5
1012,12615,0,0,EU_Cy5
723,6981,1,0,EU_Cy5
391,5567,0,0,EU_Cy5
302,8251,0,0,EU_Cy5
553,11792,0,0,EU_Cy5
736,9928,0,0,EU_Cy5
426,7813,0,0,EU_Cy5
238,5673,1,0,EU_Cy5
255,1008,0,0,EU_Cy5
119,3521,0,0,EU_Cy5
220,3527,0,0,EU_Cy5
280,6293,0,0,EU_Cy5
141,3403,1,0,EU_Cy5
412,5859,0,0,EU_Cy5
43,679,0,0,EU_Cy5
418,6723,0,0,EU_Cy5
1317,5780,0,0,EU_Cy5
206,4000,1,0,EU_Cy5
141,4838,0,0,EU_Cy5
65,3059,0,0,EU_Cy5
445,4659,1,0,EU_Cy5
645,6077,0,0,EU_Cy5
269,3766,0,0,EU_Cy5
459,10112,0,0,EU_Cy5
352,4212,0,0,EU_Cy5
1130,1526,1,0,EU_Cy5
445,5063,0,0,EU_Cy5
150,3594,0,0,EU_Cy5
271,5965,0,0,EU_Cy5
516,2963,1,0,EU_Cy5
475,7162,0,0,EU_Cy5
61,4237,1,0,EU_Cy5
237,579,1,0,EU_Cy5
312,3631,1,0,EU_Cy5
377,8666,0,0,EU_Cy5
156,3528,0,0,EU_Cy5
743,7113,1,0,EU_Cy5
186,4011,0,0,EU_Cy5
16,585,0,0,EU_Cy5
225,4261,0,0,EU_Cy5
217,5082,0,0,EU_Cy5
314,5809,0,0,EU_Cy5
213,4165,1,0,EU_Cy5
606,10954,0,0,EU_Cy5
360,6320,1,0,EU_Cy5
120,4191,0,0,EU_Cy5
165,3355,0,0,EU_Cy5
263,5287,1,0,EU_Cy5
315,4424,1,0,EU_Cy5
52,2232,0,0,EU_Cy5
211,2315,0,0,EU_Cy5
614,11340,0,0,EU_Cy5
142,4366,0,0,EU_Cy5
116,2638,1,0,EU_Cy5
304,7789,0,0,EU_Cy5
226,93,1,0,EU_Cy5
356,5472,1,0,EU_Cy5
391,4368,1,0,EU_Cy5
418,4715,0,0,EU_Cy5
276,3900,0,0,EU_Cy5
193,3935,0,0,EU_Cy5
202,3946,0,0,EU_Cy5
86,508,0,0,EU_Cy5
405,5736,1,0,EU_Cy5
191,345,0,0,EU_Cy5
75,4529,0,0,EU_Cy5
429,5107,1,0,EU_Cy5
36,3198,0,0,EU_Cy5
159,3792,1,0,EU_Cy5
475,11597,1,0,EU_Cy5
174,3655,0,0,EU_Cy5
549,14085,0,0,EU_Cy5
69,2688,0,0,EU_Cy5
146,4029,0,0,EU_Cy5
498,4909,1,0,EU_Cy5
185,3296,0,0,EU_Cy5
348,4260,1,0,EU_Cy5
425,3919,0,0,EU_Cy5
211,2975,1,0,EU_Cy5
125,3876,0,0,EU_Cy5
441,4815,0,0,EU_Cy5
56,2631,0,0,EU_Cy5
240,4929,0,0,EU_Cy5
162,10365,0,0,EU_Cy5
268,3778,1,0,EU_Cy5
408,5732,0,0,EU_Cy5
48,221,0,0,EU_Cy5
298,4928,0,0,EU_Cy5
88,4742,1,0,EU_Cy5
221,6084,0,0,EU_Cy5
910,9731,1,0,EU_Cy5
456,9507,0,0,EU_Cy5
155,4196,0,0,EU_Cy5
138,9148,0,0,EU_Cy5
497,5141,0,0,EU_Cy5
533,7969,0,0,EU_Cy5
493,6131,0,0,EU_Cy5
201,2821,1,0,EU_Cy5
370,14916,0,0,EU_Cy5
261,10746,0,0,EU_Cy5
539,7511,0,0,EU_Cy5
480,5172,1,0,EU_Cy5
282,3312,1,0,EU_Cy5
208,4210,0,0,EU_Cy5
122,2804,0,0,EU_Cy5
224,3401,0,0,EU_Cy5
303,3770,1,0,EU_Cy5
11,192,0,0,EU_Cy5
98,2954,1,0,EU_Cy5
123,3550,0,0,EU_Cy5
26,3973,0,0,EU_Cy5
1313,5138,0,0,EU_Cy5
447,7647,1,0,EU_Cy5
222,3063,1,0,EU_Cy5
448,8514,0,0,EU_Cy5
365,7815,0,0,EU_Cy5
494,3822,1,0,EU_Cy5
134,3430,0,0,EU_Cy5
451,4794,1,0,EU_Cy5
231,5059,1,0,EU_Cy5
510,4208,0,0,EU_Cy5
286,7941,1,0,EU_Cy5
377,572,0,0,EU_Cy5
439,8831,0,0,EU_Cy5
352,5040,1,0,EU_Cy5
58,2778,1,0,EU_Cy5
294,4031,1,0,EU_Cy5
351,10533,0,0,EU_Cy5
357,561,0,0,EU_Cy5
212,3158,0,0,EU_Cy5
481,9156,0,0,EU_Cy5
424,4187,0,0,EU_Cy5
440,5575,1,0,EU_Cy5
723,7014,0,0,EU_Cy5
113,2532,0,0,EU_Cy5
351,4400,1,0,EU_Cy5
312,3598,0,0,EU_Cy5
104,4107,0,0,EU_Cy5
330,5165,0,0,EU_Cy5
385,4816,0,0,EU_Cy5
411,5559,1,0,EU_Cy5
105,3846,0,0,EU_Cy5
177,4048,0,0,EU_Cy5
342,5757,0,0,EU_Cy5
637,5397,0,0,EU_Cy5
30,2295,0,0,EU_Cy5
534,5744,1,0,EU_Cy5
159,3183,0,0,EU_Cy5
499,3231,1,0,EU_Cy5
370,8474,0,0,EU_Cy5
367,628,1,0,EU_Cy5
269,4042,0,0,EU_Cy5
164,5430,0,0,EU_Cy5
735,7202,0,0,EU_Cy5
864,9281,1,0,EU_Cy5
326,5457,0,0,EU_Cy5
350,3654,0,0,EU_Cy5
682,8087,1,0,EU_Cy5
89,513,0,0,EU_Cy5
305,4491,1,0,EU_Cy5
220,7117,0,0,EU_Cy5
242,3017,1,0,EU_Cy5
134,3936,0,0,EU_Cy5
110,4093,0,0,EU_Cy5
275,8948,0,0,EU_Cy5
270,3685,0,0,EU_Cy5
290,5469,0,0,EU_Cy5
345,4388,0,0,EU_Cy5
431,4866,1,0,EU_Cy5
265,3917,0,0,EU_Cy5
473,7366,0,0,EU_Cy5
255,7046,0,0,EU_Cy5
223,3237,0,0,EU_Cy5
550,10191,0,0,EU_Cy5
197,4383,1,0,EU_Cy5
34,57,0,0,EU_Cy5
291,3048,1,0,EU_Cy5
264,3581,0,0,EU_Cy5
296,6550,0,0,EU_Cy5
281,6094,0,0,EU_Cy5
184,4429,0,0,EU_Cy5
76,3112,1,0,EU_Cy5
684,5242,1,0,EU_Cy5
658,9760,0,0,EU_Cy5
446,5130,1,0,EU_Cy5
389,4794,0,0,EU_Cy5
226,9281,0,0,EU_Cy5
299,2715,0,0,EU_Cy5
75,2517,0,0,EU_Cy5
419,7929,0,0,EU_Cy5
101,2002,1,0,EU_Cy5
354,4490,0,0,EU_Cy5
233,8215,0,0,EU_Cy5
204,5202,0,0,EU_Cy5
422,4456,0,0,EU_Cy5
241,4306,0,0,EU_Cy5
197,4512,1,0,EU_Cy5
181,2446,0,0,EU_Cy5
248,3693,1,0,EU_Cy5
347,5204,0,0,EU_Cy5
351,6618,0,0,EU_Cy5
460,8942,1,0,EU_Cy5
125,2999,0,0,EU_Cy5
239,461,0,0,EU_Cy5
161,4602,0,0,EU_Cy5
396,9515,1,0,EU_Cy5
137,3659,0,0,EU_Cy5
386,7571,0,0,EU_Cy5
285,7926,0,0,EU_Cy5
200,5892,0,0,EU_Cy5
132,3585,0,0,EU_Cy5
472,7013,0,0,EU_Cy5
625,13181,0,0,EU_Cy5
186,2480,0,0,EU_Cy5
462,6456,1,0,EU_Cy5
270,3950,0,0,EU_Cy5
228,3502,0,0,EU_Cy5
451,5716,1,0,EU_Cy5
876,8758,1,0,EU_Cy5
607,7124,1,0,EU_Cy5
124,3687,0,0,EU_Cy5
285,4209,1,0,EU_Cy5
102,1185,0,0,EU_Cy5
274,3323,1,0,EU_Cy5
348,6362,1,0,EU_Cy5
87,92,1,0,EU_Cy5
10,233,0,0,EU_Cy5
177,5585,0,0,EU_Cy5
234,140,0,0,mGL_NaAz
409,38,0,0,mGL_NaAz
407,9,0,0,mGL_NaAz
1537,88,0,0,mGL_NaAz
1969,24,0,0,mGL_NaAz
142,62,0,0,mGL_NaAz
855,73,0,0,mGL_NaAz
1439,66,0,0,mGL_NaAz
321,52,0,0,mGL_NaAz
634,78,0,0,mGL_NaAz
1076,76,0,0,mGL_NaAz
324,127,0,0,mGL_NaAz
846,59,0,0,mGL_NaAz
609,79,0,0,mGL_NaAz
329,75,0,0,mGL_NaAz
583,16,0,0,mGL_NaAz
202,61,0,0,mGL_NaAz
311,29,0,0,mGL_NaAz
891,36,0,0,mGL_NaAz
791,119,0,0,mGL_NaAz
168,29,0,0,mGL_NaAz
306,5,0,0,mGL_NaAz
324,102,0,0,mGL_NaAz
939,118,0,0,mGL_NaAz
697,36,0,0,mGL_NaAz
262,47,0,0,mGL_NaAz
446,70,0,0,mGL_NaAz
215,5,0,0,mGL_NaAz
305,69,0,0,mGL_NaAz
1312,120,0,0,mGL_NaAz
1036,20,0,0,mGL_NaAz
233,2,0,0,mGL_NaAz
1680,24,0,0,mGL_NaAz
78,78,0,0,mGL_NaAz
1254,53,0,0,mGL_NaAz
1124,160,0,0,mGL_NaAz
83,52,0,0,mGL_NaAz
442,7,0,0,mGL_NaAz
604,33,0,0,mGL_NaAz
626,64,0,0,mGL_NaAz
2112,25,0,0,mGL_NaAz
248,90,0,0,mGL_NaAz
1106,195,0,0,mGL_NaAz
965,23,0,0,mGL_NaAz
178,22,0,0,mGL_NaAz
2610,166,0,0,mGL_NaAz
138,18,0,0,mGL_NaAz
537,25,0,0,mGL_NaAz
1099,56,0,0,mGL_NaAz
173,40,0,0,mGL_NaAz
409,38,0,0,mGL_NaAz
419,36,0,0,mGL_NaAz
1673,13,0,0,mGL_NaAz
1105,150,0,0,mGL_NaAz
376,38,0,0,mGL_NaAz
576,79,0,0,mGL_NaAz
164,111,0,0,mGL_NaAz
195,18,0,0,mGL_NaAz
1289,44,0,0,mGL_NaAz
414,6,0,0,mGL_NaAz
106,91,0,0,mGL_NaAz
2055,66,0,0,mGL_NaAz
1230,31,0,0,mGL_NaAz
609,2,0,0,mGL_NaAz
691,45,0,0,mGL_NaAz
1580,21,0,0,mGL_NaAz
482,129,0,0,mGL_NaAz
405,50,0,0,mGL_NaAz
424,41,0,0,mGL_NaAz
540,7,0,0,mGL_NaAz
111,130,0,0,mGL_NaAz
1054,73,0,0,mGL_NaAz
800,73,0,0,mGL_NaAz
423,26,0,0,mGL_NaAz
92,64,0,0,mGL_NaAz
1670,86,0,0,mGL_NaAz
165,39,0,0,mGL_NaAz
366,114,0,0,mGL_NaAz
501,91,0,0,mGL_NaAz
1115,1,0,0,mGL_NaAz
1468,20,0,0,mGL_NaAz
91,6,0,0,mGL_NaAz
311,6,0,0,mGL_NaAz
280,49,0,0,mGL_NaAz
424,78,0,0,mGL_NaAz
352,94,0,0,mGL_NaAz
191,38,0,0,mGL_NaAz
315,9,0,0,mGL_NaAz
421,51,0,0,mGL_NaAz
140,34,0,0,mGL_NaAz
892,66,0,0,mGL_NaAz
332,109,0,0,mGL_NaAz
170,61,0,0,mGL_NaAz
291,41,0,0,mGL_NaAz
856,7,0,0,mGL_NaAz
573,31,0,0,mGL_NaAz
69,8,0,0,mGL_NaAz
412,57,0,0,mGL_NaAz
3108,34,0,0,mGL_NaAz
851,79,0,0,mGL_NaAz
803,65,0,0,mGL_NaAz
251,107,0,0,mGL_NaAz
149,15,0,0,mGL_NaAz
287,154,0,0,mGL_NaAz
174,18,0,0,mGL_NaAz
1090,41,0,0,mGL_NaAz
